Product ID,SKU,Product Name,Created Date,Brand,Categories,Type ID,Bundle,Stock Tracked,Status,UPC,ISBN,EAN,Barcode,Seasons,Sales popup message,Warehouse popup message,Tax Code,Weight,Height,Width,Length,Primary Supplier Company,All suppliers,Short Description,Long Description,Reorder Level,Reorder Quantity
6725,DPEC100C10/030,GE DPEC100C10/030 605022 RCBO 10 AMP 30MA TYPE C 10KA,2014-09-19T17:39:27.000+01:00,269,872,1,false,true,ARCHIVED,UPC,NULL,5413656050223,5413656050223,6,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
6726,S&F13AP,SUPPLY AND FIT STANDARD 13A PLUG TO PRE-FLEXED APPLIANCE,2014-09-22T20:26:12.000+01:00,74,523,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7753,A10/4T x 8,8 X VECTAIRE A10/4T EXTRACTOR FANS WITH TIMER FOR 4/100MM DUCT,2015-10-01T20:39:53.000+01:00,165,830,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7752,A10/4T x 7,7 X VECTAIRE A10/4T EXTRACTOR FANS WITH TIMER FOR 4/100MM DUCT,2015-10-01T20:39:29.000+01:00,165,830,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7754,A10/4T x 9,9 X VECTAIRE A10/4T EXTRACTOR FANS WITH TIMER FOR 4/100MM DUCT,2015-10-01T20:40:17.000+01:00,165,830,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7755,A10/4T x 10,10 X VECTAIRE A10/4T EXTRACTOR FANS WITH TIMER FOR 4/100MM DUCT,2015-10-01T20:40:42.000+01:00,165,830,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7756,HL/BK060 x 2,2 X ASD HL/BK060 HALF LANTERN WALL LIGHT FITTING - BLACK (FIN865),2015-10-01T21:39:10.000+01:00,93,851,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7757,HL/BK060 x 3,3 X ASD HL/BK060 HALF LANTERN WALL LIGHT FITTING - BLACK (FIN865),2015-10-01T21:39:39.000+01:00,93,851,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7758,HL/BK060 x 4,4 X ASD HL/BK060 HALF LANTERN WALL LIGHT FITTING - BLACK (FIN865),2015-10-01T21:39:59.000+01:00,93,851,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7760,HL/BK060P x 2,2 X ASD HL/BK060P HALF LANTERN WALL LIGHTS WITH PIR SENSOR - BLACK (FIN866),2015-10-01T21:54:11.000+01:00,93,851,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7763,HL/BK060P x 5,5 X ASD HL/BK060P HALF LANTERN WALL LIGHTS WITH PIR SENSOR - BLACK (FIN866),2015-10-01T21:55:12.000+01:00,93,851,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7764,SLB400G x 2,2 X TIMEGUARD SLB400G PIR SECURITY FLOODLIGHTS 400WATT HALOGEN - BLACK,2015-10-02T18:13:30.000+01:00,115,851,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7765,SLB400G x 3,3 X TIMEGUARD SLB400G PIR SECURITY FLOODLIGHTS 400 WATT HALOGEN - BLACK,2015-10-02T18:14:09.000+01:00,115,851,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7766,SLB400G x 4,4 X TIMEGUARD SLB400G PIR SECURITY FLOODLIGHTS 400 WATT HALOGEN - BLACK,2015-10-02T18:14:32.000+01:00,115,851,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7768,11127 x 2,2 X VORTICE 11127 MF100/4 T EXTRACTOR FANS WITH TIMER TIPO M 100 PUNTO FILO,2015-10-02T19:34:07.000+01:00,128,864,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7767,SLB400G x 5,5 X TIMEGUARD SLB400G PIR SECURITY FLOODLIGHTS 400 WATT HALOGEN - BLACK,2015-10-02T18:14:52.000+01:00,115,851,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7761,HL/BK060P x 3,3 X ASD HL/BK060P HALF LANTERN WALL LIGHTS WITH PIR SENSOR - BLACK (FIN866),2015-10-01T21:54:30.000+01:00,93,851,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7769,11127 x 3,3 X VORTICE 11127 MF100/4 T EXTRACTOR FANS WITH TIMER TIPO M 100 PUNTO FILO,2015-10-02T19:34:34.000+01:00,128,864,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7770,11127 x 4,4 X VORTICE 11127 MF100/4 T EXTRACTOR FANS WITH TIMER TIPO M 100 PUNTO FILO,2015-10-02T19:35:15.000+01:00,128,830,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7762,HL/BK060P x 4,4 X ASD HL/BK060P HALF LANTERN WALL LIGHTS WITH PIR SENSOR - BLACK (FIN866),2015-10-01T21:54:52.000+01:00,93,851,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7772,11127 x 6,6 X VORTICE 11127 MF100/4 T EXTRACTOR FANS WITH TIMER TIPO M 100 PUNTO FILO,2015-10-02T19:36:16.000+01:00,128,830,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7771,11127 x 5,5 X VORTICE 11127 MF100/4 T EXTRACTOR FANS WITH TIMER TIPO M 100 PUNTO FILO,2015-10-02T19:35:47.000+01:00,128,830,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7773,11127 x 7,7 X VORTICE 11127 MF100/4 T EXTRACTOR FANS WITH TIMER TIPO M 100 PUNTO FILO,2015-10-02T19:36:37.000+01:00,128,830,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7774,11127 x 8,8 X VORTICE 11127 MF100/4 T EXTRACTOR FANS WITH TIMER TIPO M 100 PUNTO FILO,2015-10-02T19:37:05.000+01:00,128,830,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7776,11127 x 10,10 X VORTICE 11127 MF100/4 T EXTRACTOR FANS WITH TIMER TIPO M 100 PUNTO FILO,2015-10-02T19:38:23.000+01:00,128,830,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7775,11127 x 9,9 X VORTICE 11127 MF100/4 T EXTRACTOR FANS WITH TIMER TIPO M 100 PUNTO FILO,2015-10-02T19:37:54.000+01:00,128,830,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7759,HL/BK060 x 5,5 X ASD HL/BK060 HALF LANTERN WALL LIGHT FITTING - BLACK (FIN865),2015-10-01T21:40:19.000+01:00,93,851,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7780,760MBX x 3,3 X BRK 760MBX OPTICAL SMOKE ALARMS MAINS WITH BATTERY BACK UP,2015-10-03T17:51:10.000+01:00,96,864,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7781,760MBX x 4,4 X BRK 760MBX OPTICAL SMOKE ALARMS MAINS WITH BATTERY BACK UP,2015-10-03T17:54:31.000+01:00,96,864,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7778,760MBX x 2,2 X BRK 760MBX OPTICAL SMOKE ALARMS MAINS WITH BATTERY BACK UP,2015-10-03T17:39:25.000+01:00,96,864,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7783,760MBX x 6,6 X BRK 760MBX OPTICAL SMOKE ALARMS MAINS WITH BATTERY BACK UP,2015-10-03T17:56:54.000+01:00,96,864,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7782,760MBX x 5,5 X BRK 760MBX OPTICAL SMOKE ALARMS MAINS WITH BATTERY BACK UP,2015-10-03T17:54:53.000+01:00,96,864,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7784,760MBX x 7,7 X BRK 760MBX OPTICAL SMOKE ALARMS MAINS WITH BATTERY BACK UP,2015-10-03T17:57:33.000+01:00,96,864,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7786,760MBX x 9,9 X BRK 760MBX OPTICAL SMOKE ALARMS MAINS WITH BATTERY BACK UP,2015-10-03T17:58:22.000+01:00,96,864,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7788,BH11LED x 2,2 X ETERNA BH11LED LED BULKHEAD LIGHT FITTING 11 WATT,2015-10-03T19:27:29.000+01:00,80,851,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,6,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7787,760MBX x 10,10 X BRK 760MBX OPTICAL SMOKE ALARMS MAINS WITH BATTERY BACK UP,2015-10-03T17:58:54.000+01:00,96,864,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7789,BH11LED x 3,3 X ETERNA BH11LED LED BULKHEAD LIGHT FITTING 11 WATT,2015-10-03T19:28:16.000+01:00,80,851,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,6,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7790,BH11LED x 4,4 X ETERNA BH11LED LED BULKHEAD LIGHT FITTING 11 WATT,2015-10-03T19:28:37.000+01:00,80,851,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,6,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7792,POLY x 2,2 X GREENBROOK POLY EXTERNAL BULKHEAD LIGHT FITTING - 100 WATT BC,2015-10-03T20:39:29.000+01:00,167,793,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,600,254,230,110,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>External Bulkhead Light Fitting</p>,<ul><li><span style=font-size: 12px;>100w Anti-Vandal polycarbonate cover</span></li><li><span style=font-size: 12px;>Non-corrosion aluminium alloy body</span></li><li><span style=font-size: 12px;>Bayonet lampholder - 100w GLS lamp or low energy equivilent (not supplied)</span></li><li><span style=font-size: 12px;>Ingress protection level - IP65</span></li></ul><p>Dimensions: 240mm high x 125mm wide x 102mm deep.</p>,0,0
7794,POLY x 4,4 X GREENBROOK POLY EXTERNAL BULKHEAD LIGHT FITTING - 100 WATT BC,2015-10-03T20:44:08.000+01:00,167,793,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,600,254,230,110,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>External Bulkhead Light Fitting</p>,<ul><li><span style=font-size: 12px;>100w Anti-Vandal polycarbonate cover</span></li><li><span style=font-size: 12px;>Non-corrosion aluminium alloy body</span></li><li><span style=font-size: 12px;>Bayonet lampholder - 100w GLS lamp or low energy equivilent (not supplied)</span></li><li><span style=font-size: 12px;>Ingress protection level - IP65</span></li></ul><p>Dimensions: 240mm high x 125mm wide x 102mm deep.</p>,0,0
7793,POLY x 3,3 X GREENBROOK POLY EXTERNAL BULKHEAD LIGHT FITTING - 100 WATT BC,2015-10-03T20:43:10.000+01:00,167,793,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,600,254,230,110,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>External Bulkhead Light Fitting</p>,<ul><li><span style=font-size: 12px;>100w Anti-Vandal polycarbonate cover</span></li><li><span style=font-size: 12px;>Non-corrosion aluminium alloy body</span></li><li><span style=font-size: 12px;>Bayonet lampholder - 100w GLS lamp or low energy equivilent (not supplied)</span></li><li><span style=font-size: 12px;>Ingress protection level - IP65</span></li></ul><p>Dimensions: 240mm high x 125mm wide x 102mm deep.</p>,0,0
7795,POLY x 5,5 X GREENBROOK POLY EXTERNAL BULKHEAD LIGHT FITTING - 100 WATT BC,2015-10-03T20:44:29.000+01:00,167,793,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,600,254,230,110,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>External Bulkhead Light Fitting</p>,<ul><li><span style=font-size: 12px;>100w Anti-Vandal polycarbonate cover</span></li><li><span style=font-size: 12px;>Non-corrosion aluminium alloy body</span></li><li><span style=font-size: 12px;>Bayonet lampholder - 100w GLS lamp or low energy equivilent (not supplied)</span></li><li><span style=font-size: 12px;>Ingress protection level - IP65</span></li></ul><p>Dimensions: 240mm high x 125mm wide x 102mm deep.</p>,0,0
7791,BH11LED x 5,5 X ETERNA BH11LED LED BULKHEAD LIGHT FITTING 11 WATT,2015-10-03T19:29:03.000+01:00,80,851,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,6,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7796,POLY x 6,6 X GREENBROOK POLY EXTERNAL BULKHEAD LIGHT FITTING - 100 WATT BC,2015-10-03T20:44:53.000+01:00,167,793,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,600,254,230,110,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>External Bulkhead Light Fitting</p>,<ul><li><span style=font-size: 12px;>100w Anti-Vandal polycarbonate cover</span></li><li><span style=font-size: 12px;>Non-corrosion aluminium alloy body</span></li><li><span style=font-size: 12px;>Bayonet lampholder - 100w GLS lamp or low energy equivilent (not supplied)</span></li><li><span style=font-size: 12px;>Ingress protection level - IP65</span></li></ul><p>Dimensions: 240mm high x 125mm wide x 102mm deep.</p>,0,0
7785,760MBX x 8,8 X BRK 760MBX OPTICAL SMOKE ALARMS MAINS WITH BATTERY BACK UP,2015-10-03T17:57:59.000+01:00,96,864,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7797,POLY x 7,7 X GREENBROOK POLY EXTERNAL BULKHEAD LIGHT FITTING - 100 WATT BC,2015-10-03T20:45:19.000+01:00,167,793,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,600,254,230,110,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>External Bulkhead Light Fitting</p>,<ul><li><span style=font-size: 12px;>100w Anti-Vandal polycarbonate cover</span></li><li><span style=font-size: 12px;>Non-corrosion aluminium alloy body</span></li><li><span style=font-size: 12px;>Bayonet lampholder - 100w GLS lamp or low energy equivilent (not supplied)</span></li><li><span style=font-size: 12px;>Ingress protection level - IP65</span></li></ul><p>Dimensions: 240mm high x 125mm wide x 102mm deep.</p>,0,0
7798,POLY x 8,8 X GREENBROOK POLY EXTERNAL BULKHEAD LIGHT FITTING - 100 WATT BC,2015-10-03T20:45:41.000+01:00,167,793,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,600,254,230,110,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>External Bulkhead Light Fitting</p>,<ul><li><span style=font-size: 12px;>100w Anti-Vandal polycarbonate cover</span></li><li><span style=font-size: 12px;>Non-corrosion aluminium alloy body</span></li><li><span style=font-size: 12px;>Bayonet lampholder - 100w GLS lamp or low energy equivilent (not supplied)</span></li><li><span style=font-size: 12px;>Ingress protection level - IP65</span></li></ul><p>Dimensions: 240mm high x 125mm wide x 102mm deep.</p>,0,0
7799,POLY x 9,9 X GREENBROOK POLY EXTERNAL BULKHEAD LIGHT FITTING - 100 WATT BC,2015-10-03T20:46:05.000+01:00,167,793,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,600,254,230,110,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>External Bulkhead Light Fitting</p>,<ul><li><span style=font-size: 12px;>100w Anti-Vandal polycarbonate cover</span></li><li><span style=font-size: 12px;>Non-corrosion aluminium alloy body</span></li><li><span style=font-size: 12px;>Bayonet lampholder - 100w GLS lamp or low energy equivilent (not supplied)</span></li><li><span style=font-size: 12px;>Ingress protection level - IP65</span></li></ul><p>Dimensions: 240mm high x 125mm wide x 102mm deep.</p>,0,0
7801,NPC52,BG Nexus NPC52 Switched Spur Connection Unit with Neon Indicator 13 Amp (Polished Chrome),2015-10-05T11:41:52.000+01:00,83,898,1,false,true,LIVE,UPC,B003XR9G4S,5050765020077,5050765020077,1,Sales popup message,Warehouse popup message,T20,150,176,116,30,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,5,5
7800,POLY x 10,10 X GREENBROOK POLY EXTERNAL BULKHEAD LIGHT FITTING - 100 WATT BC,2015-10-03T20:46:28.000+01:00,167,793,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,600,254,230,110,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>External Bulkhead Light Fitting</p>,<ul><li><span style=font-size: 12px;>100w Anti-Vandal polycarbonate cover</span></li><li><span style=font-size: 12px;>Non-corrosion aluminium alloy body</span></li><li><span style=font-size: 12px;>Bayonet lampholder - 100w GLS lamp or low energy equivilent (not supplied)</span></li><li><span style=font-size: 12px;>Ingress protection level - IP65</span></li></ul><p>Dimensions: 240mm high x 125mm wide x 102mm deep.</p>,0,0
7803,HGS07/4C,BG HGS07/4C Flush Mounting Box for 8App Multi-Media Plate,2015-10-05T17:12:19.000+01:00,83,890,1,false,true,LIVE,UPC,NULL,,,6,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7802,NPC29W,BG Nexus NPC29W Unswitched Socket Roundpin - 5 Amp (Polished Chrome / White Insert),2015-10-05T11:42:54.000+01:00,83,898,1,false,true,LIVE,UPC,B00H2FGP32,5050765020022,5050765020022,1,Sales popup message,Warehouse popup message,T20,135,176,116,30,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,5,5
7804,EMTVFG,BG EMTVFG TV Aerial Socket - Female (Grey),2015-10-05T17:18:45.000+01:00,83,894,1,false,true,ARCHIVED,UPC,NULL,NULL,,6,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7806,EMRCA2G,BG EMRCA2G Phono Speaker Module (Grey),2015-10-05T17:25:14.000+01:00,83,894,1,false,true,ARCHIVED,UPC,NULL,NULL,,6,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7808,EMBTSIG,BG EMBTSIG Telephone Module - Secondary / IDC (Grey),2015-10-05T17:29:23.000+01:00,83,894,1,false,true,ARCHIVED,UPC,NULL,NULL,,6,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7807,EMBLKG,BG EMBLKG Blank 1/2 Modules - 2 per pack (Grey),2015-10-05T17:26:53.000+01:00,83,894,1,false,true,ARCHIVED,UPC,NULL,NULL,,6,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7809,EMSATG,BG EMSATG Satellite Socket Module F Type (Grey),2015-10-05T17:36:56.000+01:00,83,890,1,false,true,ARCHIVED,UPC,NULL,NULL,,6,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7810,M300 x 3,3 x BRK M300 SMOKE ALARM IONISATION 9V BATTERY (STAND ALONE),2015-10-06T20:12:44.000+01:00,96,392,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7812,M300 x 5,5 x BRK M300 SMOKE ALARM IONISATION 9V BATTERY (STAND ALONE),2015-10-06T20:13:40.000+01:00,96,392,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7813,M300 x 6,6 x BRK M300 SMOKE ALARM IONISATION 9V BATTERY (STAND ALONE),2015-10-06T20:14:14.000+01:00,96,392,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7814,M300 x 7,7 x BRK M300 SMOKE ALARM IONISATION 9V BATTERY (STAND ALONE),2015-10-06T20:14:38.000+01:00,96,392,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7815,M300 x 8,8 x BRK M300 SMOKE ALARM IONISATION 9V BATTERY (STAND ALONE),2015-10-06T20:15:16.000+01:00,96,392,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7816,M300 x 9,9 x BRK M300 SMOKE ALARM IONISATION 9V BATTERY (STAND ALONE),2015-10-06T20:15:38.000+01:00,96,392,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7817,M300 x 10,10 x BRK M300 SMOKE ALARM IONISATION 9V BATTERY (STAND ALONE),2015-10-06T20:16:02.000+01:00,96,392,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7811,M300 x 4,4 x BRK M300 SMOKE ALARM IONISATION 9V BATTERY (STAND ALONE),2015-10-06T20:13:10.000+01:00,96,392,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7805,EMRJ45C5EG,BG EMRJ45C5EG Cat5E Data Module (Grey),2015-10-05T17:20:16.000+01:00,83,894,1,false,true,ARCHIVED,UPC,NULL,NULL,,6,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
7818,75774412 x 2,2 X CREDA TPRIII1000MT PANEL CONVECTOR HEATERS - 1KW WITH TIMER 75774412,2015-10-07T15:05:54.000+01:00,102,867,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
