Product ID,SKU,Product Name,Created Date,Brand,Categories,Type ID,Bundle,Stock Tracked,Status,UPC,ISBN,EAN,Barcode,Seasons,Sales popup message,Warehouse popup message,Tax Code,Weight,Height,Width,Length,Primary Supplier Company,All suppliers,Short Description,Long Description,Reorder Level,Reorder Quantity
8431,KTR150STDWH,Kudox KTR150STDWH 80290-0001 White Electric Towel Rail 150 Watt,2016-01-08T15:01:09.000Z,293,586,1,false,true,LIVE,UPC,B00MEDHAXQ,5060235345272,5060235345272,1,Sales popup message,Warehouse popup message,T20,8120,880,480,115,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>Electric Towel Rail</p>,<h1>Kudox KTR150STDCHR Chrome Electric Towel Rail 150 Watt</h1><ul><li>Electric towel rail designed to keep towels warm and take the chill off of a bathroom</li><li>Electric towel rail</li><li>Suitable for bathroom use (outwith zone 2)</li><li>150 watt power consumption</li></ul><p>Dimensions: 400mm wide x 700mm high X 84mm deep</p>,4,1
8432,CF200H x 4 + 1601,*** 4 X MANROSE CF200H CENTRIFUGAL EXTRACTOR FAN (HUMIDISTAT) *** CHECK FREE SCREWDRIVER ***,2016-01-08T15:13:38.000Z,112,338,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,5000,300,190,165,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8430,BHL750 X 6,6 x GOLDAIR BHL750 CEILING MOUNTED HEAT & LIGHT UNITS 750 WATT,2016-01-08T14:39:32.000Z,87,865,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8434,CF200H x 2 + 1601,*** 2 X MANROSE CF200H CENTRIFUGAL EXTRACTOR FAN (HUMIDISTAT) *** CHECK FREE SCREWDRIVER ***,2016-01-08T15:16:12.000Z,112,338,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,2500,300,190,165,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8435,CF200H x 5 + 1601,*** 5 X MANROSE CF200H CENTRIFUGAL EXTRACTOR FAN (HUMIDISTAT) *** CHECK FREE SCREWDRIVER ***,2016-01-08T15:17:48.000Z,112,338,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,6250,300,190,165,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8433,CF200H x 3 + 1601,*** 3 X MANROSE CF200H CENTRIFUGAL EXTRACTOR FAN (HUMIDISTAT) *** CHECK FREE SCREWDRIVER ***,2016-01-08T15:14:36.000Z,112,338,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,3750,300,190,165,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8437,LGDW5W32-02(KB),BG Luceco GU10 5 W LED Lamp 370 lm 2700 K Dimmable - Warm White,2016-01-08T22:43:30.000Z,83,610,1,false,true,ARCHIVED,UPC,B00PQODW3M,NULL,,6,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8438,JQP401W x 2,2 X VARILIGHT JQP401W V-PRO LED COMPATIBLE DIMMER SWITCHES 10 - 400W,2016-01-10T17:58:22.000Z,205,851,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8436,CF200H x 6 + 1601,*** 6 X MANROSE CF200H CENTRIFUGAL EXTRACTOR FAN (HUMIDISTAT) *** CHECK FREE SCREWDRIVER ***,2016-01-08T15:24:12.000Z,112,338,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,7500,300,190,165,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8440,JQP401W x 3,3 X VARILIGHT JQP401W V-PRO LED COMPATIBLE DIMMER SWITCHES 10 - 400W,2016-01-10T18:01:34.000Z,205,851,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8441,JQP401W x 4,4 X VARILIGHT JQP401W V-PRO LED COMPATIBLE DIMMER SWITCHES 10 - 400W,2016-01-10T18:01:56.000Z,205,851,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8443,XX100T x 2,2 X XPELAIR XX100T 4 BATHROOM/TOILET TIMER EXTRACTOR FANS,2016-01-10T18:26:56.000Z,178,830,1,true,false,LIVE,UPC,NULL,5013562929349,5013562929349,6,Sales popup message,Warehouse popup message,T20,550,165,165,90,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>Axial Extractor Fan with Timer</p>,<ul><li><span style=font-size: 12px;>Single Speed Axial. Mains 230/240v Fan. IPX5 rating. BEAB Approved.&nbsp;</span></li><li><span style=font-size: 12px;>Built in timer continues to run fan for pre-set time after room light is switched off. Requires constant live switched live and neutral at fan position</span></li><li><span style=font-size: 12px;>Extract Rate: 76 cubic metres per hour 21 litres per second extract rate.</span></li><li><span style=font-size: 12px;>Made in the UK</span></li></ul><p><br />Dimensions - 165mm wide x 155mm high x 31mm deep (visible beyond installed surface). 99mm diameter exhaust which projects for 32mm beyond installed surface</p>,0,0
8442,JQP401W x 5,5 X VARILIGHT JQP401W V-PRO LED COMPATIBLE DIMMER SWITCHES 10 - 400W,2016-01-10T18:02:32.000Z,205,851,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8444,XX100T x 3,3 X XPELAIR XX100T 4 BATHROOM/TOILET TIMER EXTRACTOR FANS,2016-01-10T18:27:30.000Z,178,830,1,true,false,LIVE,UPC,NULL,5013562929349,5013562929349,6,Sales popup message,Warehouse popup message,T20,550,165,165,90,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>Axial Extractor Fan with Timer</p>,<ul><li><span style=font-size: 12px;>Single Speed Axial. Mains 230/240v Fan. IPX5 rating. BEAB Approved.&nbsp;</span></li><li><span style=font-size: 12px;>Built in timer continues to run fan for pre-set time after room light is switched off. Requires constant live switched live and neutral at fan position</span></li><li><span style=font-size: 12px;>Extract Rate: 76 cubic metres per hour 21 litres per second extract rate.</span></li><li><span style=font-size: 12px;>Made in the UK</span></li></ul><p><br />Dimensions - 165mm wide x 155mm high x 31mm deep (visible beyond installed surface). 99mm diameter exhaust which projects for 32mm beyond installed surface</p>,0,0
8445,XX100T x 4,4 X XPELAIR XX100T 4 BATHROOM/TOILET TIMER EXTRACTOR FANS,2016-01-10T18:27:52.000Z,178,830,1,true,false,LIVE,UPC,NULL,5013562929349,5013562929349,6,Sales popup message,Warehouse popup message,T20,550,165,165,90,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>Axial Extractor Fan with Timer</p>,<ul><li><span style=font-size: 12px;>Single Speed Axial. Mains 230/240v Fan. IPX5 rating. BEAB Approved.&nbsp;</span></li><li><span style=font-size: 12px;>Built in timer continues to run fan for pre-set time after room light is switched off. Requires constant live switched live and neutral at fan position</span></li><li><span style=font-size: 12px;>Extract Rate: 76 cubic metres per hour 21 litres per second extract rate.</span></li><li><span style=font-size: 12px;>Made in the UK</span></li></ul><p><br />Dimensions - 165mm wide x 155mm high x 31mm deep (visible beyond installed surface). 99mm diameter exhaust which projects for 32mm beyond installed surface</p>,0,0
8446,XX100T x 5,5 X XPELAIR XX100T 4 BATHROOM/TOILET TIMER EXTRACTOR FANS,2016-01-10T18:28:09.000Z,178,830,1,true,false,LIVE,UPC,NULL,5013562929349,5013562929349,6,Sales popup message,Warehouse popup message,T20,550,165,165,90,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>Axial Extractor Fan with Timer</p>,<ul><li><span style=font-size: 12px;>Single Speed Axial. Mains 230/240v Fan. IPX5 rating. BEAB Approved.&nbsp;</span></li><li><span style=font-size: 12px;>Built in timer continues to run fan for pre-set time after room light is switched off. Requires constant live switched live and neutral at fan position</span></li><li><span style=font-size: 12px;>Extract Rate: 76 cubic metres per hour 21 litres per second extract rate.</span></li><li><span style=font-size: 12px;>Made in the UK</span></li></ul><p><br />Dimensions - 165mm wide x 155mm high x 31mm deep (visible beyond installed surface). 99mm diameter exhaust which projects for 32mm beyond installed surface</p>,0,0
8447,71766401 x 2,2 X AIRFLOW AIDELLE LOOVENT TM (01) EXTRACTOR FANS WITH TIMER. MODEL NO 71766401,2016-01-10T18:38:43.000Z,76,830,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,6,Sales popup message,Warehouse popup message,T20,1420,225,207,171,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>Centrifugal Extractor Fan with Timer from Airflow</p>,<h1>Airflow 71766401 Loovent Extractor Fan Centrifugal 100 mm / 4 Inch (Timer)</h1><p>The Airflow 71766401 &nbsp;model of fan has a run on timer which works in conjunction with the room light switch.</p><p>When the light is switched on the fan comes on when the light is switched off the fan continues to run for a pre-set time (adjustable). This fan requires a permanent live neutral and switched live connection at the fan position.</p><ul><li>Powerful centrifugal fan ideal for use in ducted installations up to 16m.</li><li>Internal magnetic back draught shutter.</li><li>Extraction rate 31 litres per second / 111 cubic metres per hour.</li><li>Mains 230/240V AC 30 watts power consumption. IPX4 rated.</li><li>Thermally protected motor.</li><li>Can be either surface mounted or flush mounted with bezel supplied</li><li>Available from Electraders.</li></ul><h2>Airflow 71766401 Loovent Extractor Fan Dimensions</h2><p>Dimensions (without bezel) : 181mm high x 162mm wide x 112mm deep. 97mm diameter spigot for connection to 100mm / 4 ducting.</p>,0,0
8448,71766401 x 3,3 X AIRFLOW AIDELLE LOOVENT TM (01) EXTRACTOR FANS WITH TIMER. MODEL NO 71766401,2016-01-10T18:39:51.000Z,76,830,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,6,Sales popup message,Warehouse popup message,T20,1420,225,207,171,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>Centrifugal Extractor Fan with Timer from Airflow</p>,<h1>Airflow 71766401 Loovent Extractor Fan Centrifugal 100 mm / 4 Inch (Timer)</h1><p>The Airflow 71766401 &nbsp;model of fan has a run on timer which works in conjunction with the room light switch.</p><p>When the light is switched on the fan comes on when the light is switched off the fan continues to run for a pre-set time (adjustable). This fan requires a permanent live neutral and switched live connection at the fan position.</p><ul><li>Powerful centrifugal fan ideal for use in ducted installations up to 16m.</li><li>Internal magnetic back draught shutter.</li><li>Extraction rate 31 litres per second / 111 cubic metres per hour.</li><li>Mains 230/240V AC 30 watts power consumption. IPX4 rated.</li><li>Thermally protected motor.</li><li>Can be either surface mounted or flush mounted with bezel supplied</li><li>Available from Electraders.</li></ul><h2>Airflow 71766401 Loovent Extractor Fan Dimensions</h2><p>Dimensions (without bezel) : 181mm high x 162mm wide x 112mm deep. 97mm diameter spigot for connection to 100mm / 4 ducting.</p>,0,0
8449,71766401 x 4,4 X AIRFLOW AIDELLE LOOVENT TM (01) EXTRACTOR FANS WITH TIMER. MODEL NO 71766401,2016-01-10T18:40:09.000Z,76,830,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,6,Sales popup message,Warehouse popup message,T20,1420,225,207,171,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>Centrifugal Extractor Fan with Timer from Airflow</p>,<h1>Airflow 71766401 Loovent Extractor Fan Centrifugal 100 mm / 4 Inch (Timer)</h1><p>The Airflow 71766401 &nbsp;model of fan has a run on timer which works in conjunction with the room light switch.</p><p>When the light is switched on the fan comes on when the light is switched off the fan continues to run for a pre-set time (adjustable). This fan requires a permanent live neutral and switched live connection at the fan position.</p><ul><li>Powerful centrifugal fan ideal for use in ducted installations up to 16m.</li><li>Internal magnetic back draught shutter.</li><li>Extraction rate 31 litres per second / 111 cubic metres per hour.</li><li>Mains 230/240V AC 30 watts power consumption. IPX4 rated.</li><li>Thermally protected motor.</li><li>Can be either surface mounted or flush mounted with bezel supplied</li><li>Available from Electraders.</li></ul><h2>Airflow 71766401 Loovent Extractor Fan Dimensions</h2><p>Dimensions (without bezel) : 181mm high x 162mm wide x 112mm deep. 97mm diameter spigot for connection to 100mm / 4 ducting.</p>,0,0
8450,71766401 x 5,5 X AIRFLOW AIDELLE LOOVENT TM (01) EXTRACTOR FANS WITH TIMER. MODEL NO 71766401,2016-01-10T18:40:26.000Z,76,830,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,6,Sales popup message,Warehouse popup message,T20,1420,225,207,171,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>Centrifugal Extractor Fan with Timer from Airflow</p>,<h1>Airflow 71766401 Loovent Extractor Fan Centrifugal 100 mm / 4 Inch (Timer)</h1><p>The Airflow 71766401 &nbsp;model of fan has a run on timer which works in conjunction with the room light switch.</p><p>When the light is switched on the fan comes on when the light is switched off the fan continues to run for a pre-set time (adjustable). This fan requires a permanent live neutral and switched live connection at the fan position.</p><ul><li>Powerful centrifugal fan ideal for use in ducted installations up to 16m.</li><li>Internal magnetic back draught shutter.</li><li>Extraction rate 31 litres per second / 111 cubic metres per hour.</li><li>Mains 230/240V AC 30 watts power consumption. IPX4 rated.</li><li>Thermally protected motor.</li><li>Can be either surface mounted or flush mounted with bezel supplied</li><li>Available from Electraders.</li></ul><h2>Airflow 71766401 Loovent Extractor Fan Dimensions</h2><p>Dimensions (without bezel) : 181mm high x 162mm wide x 112mm deep. 97mm diameter spigot for connection to 100mm / 4 ducting.</p>,0,0
8451,IS312B x 2,2 X HONEYWELL IS312B PET TOLERANT PASSIVE INFRARED (PIR) MOTION DETECTORS,2016-01-10T19:03:01.000Z,162,844,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,100,126,62,48,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8452,IS312B x 3,3 X HONEYWELL IS312B PET TOLERANT PASSIVE INFRARED (PIR) MOTION DETECTORS,2016-01-10T19:03:30.000Z,162,844,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,100,126,62,48,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8453,IS312B x 4,4 X HONEYWELL IS312B PET TOLERANT PASSIVE INFRARED (PIR) MOTION DETECTORS,2016-01-10T19:03:48.000Z,162,844,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,100,126,62,48,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8454,IS312B x 5,5 X HONEYWELL IS312B PET TOLERANT PASSIVE INFRARED (PIR) MOTION DETECTORS,2016-01-10T19:04:07.000Z,162,844,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,100,126,62,48,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8456,IS312B x 7,7 X HONEYWELL IS312B PET TOLERANT PASSIVE INFRARED (PIR) MOTION DETECTORS,2016-01-10T19:04:42.000Z,162,844,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,100,126,62,48,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8455,IS312B x 6,6 X HONEYWELL IS312B PET TOLERANT PASSIVE INFRARED (PIR) MOTION DETECTORS,2016-01-10T19:04:26.000Z,162,844,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,100,126,62,48,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8457,IS312B x 8,8 X HONEYWELL IS312B PET TOLERANT PASSIVE INFRARED (PIR) MOTION DETECTORS,2016-01-10T19:05:08.000Z,162,844,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,100,126,62,48,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8458,IS312B x 9,9 X HONEYWELL IS312B PET TOLERANT PASSIVE INFRARED (PIR) MOTION DETECTORS,2016-01-10T19:05:24.000Z,162,844,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,100,126,62,48,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8459,IS312B x 10,10 X HONEYWELL IS312B PET TOLERANT PASSIVE INFRARED (PIR) MOTION DETECTORS,2016-01-10T19:05:46.000Z,162,844,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,100,126,62,48,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8461,CF200H x 10 + 1601,*** 10 X MANROSE CF200H CENTRIFUGAL EXTRACTOR FAN (HUMIDISTAT) *** CHECK FREE SCREWDRIVER ***,2016-01-11T11:19:26.000Z,112,338,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,1250,300,190,165,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8460,JQI401,Varilight JQI401 V-Pro Remote / Touch Control Dimmer Switch 1 Gang 100 Watt,2016-01-11T09:08:42.000Z,205,778,1,false,true,LIVE,UPC,B00IUNEQGS,5021575581317,5021575581317,1,Sales popup message,Warehouse popup message,T20,90,90,90,45,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,4,1
8462,CF200H x 9 + 1601,*** 9 X MANROSE CF200H CENTRIFUGAL EXTRACTOR FAN (HUMIDISTAT) *** CHECK FREE SCREWDRIVER ***,2016-01-11T11:22:51.000Z,112,338,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,11250,300,190,165,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8463,CF200H x 8 + 1601,*** 8 X MANROSE CF200H CENTRIFUGAL EXTRACTOR FAN (HUMIDISTAT) *** CHECK FREE SCREWDRIVER ***,2016-01-11T11:26:28.000Z,112,338,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,10000,300,190,165,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8464,CF200H x 7 + 1601,*** 7 X MANROSE CF200H CENTRIFUGAL EXTRACTOR FAN (HUMIDISTAT) *** CHECK FREE SCREWDRIVER ***,2016-01-11T11:30:30.000Z,112,338,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,8750,300,190,165,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8465,9041350,Airflow 9041350 Aura eco 100 MST Extractor Fan with PIR & Timer 4 Inch / 100mm,2016-01-13T12:10:30.000Z,76,830,1,false,true,LIVE,UPC,B007NZBHCK,5019009306896,5019009306896,6,Sales popup message,Warehouse popup message,T20,510,155,155,110,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,3,1
8466,RSH7LED-01,Robus RSH7LED-01 7 Watt IP20 LED Shaver Light Fitting (White),2016-01-13T13:14:30.000Z,213,585,1,false,true,LIVE,UPC,B01AK5AIAG,5391370049375,5391370049375,2,Sales popup message,Warehouse popup message,T20,1140,350,77,77,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,2,4
8467,G3523,Deta G3523 LED Grid Dimmer Switch Module 2 Way 100 Watt - White,2016-01-15T11:27:41.000Z,94,780,1,false,true,LIVE,UPC,B01DEC745O,5016211206082,5016211206082,1,Sales popup message,Warehouse popup message,T20,55,73,61,57,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,6,1
8468,831903,Brite Source 831903 All-in-one Dimmable LED Downlight IP65 10 Watt,2016-01-15T14:08:26.000Z,305,692,1,false,true,LIVE,UPC,B01ANXKDVO,0701936831903,0701936831903,6,Sales popup message,Warehouse popup message,T20,565,210,145,86,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8469,LID-G x 5,PACK OF 5 X GALVANISED STEEL BOX LIDS,2016-01-16T11:51:04.000Z,75,296,1,true,false,LIVE,UPC,B01APGKDPU,** BUNDLE **,** BUNDLE **,6,Sales popup message,Warehouse popup message,T20,13,65,65,1,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8471,TH2H + 13AP + F-3,*** THERMOTUBE TH2H TUBULAR HEATER 2 FOOT LONG 120 WATT WITH FITTED PLUG & 3A FUSE ***,2016-01-19T06:52:46.000Z,245,869,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,6,Sales popup message,Warehouse popup message,T20,475,630,90,70,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>Thermotube</p>,<p>Thermotube</p>,0,0
8470,TH1H + 13AP + F-3,*** THERMOTUBE TH1H TUBULAR HEATER 1 FOOT LONG 60 WATT WITH FITTED PLUG & 3A FUSE ****,2016-01-19T06:48:25.000Z,245,869,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,390,310,80,60,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>Thermotube</p>,<p>Thermotube</p><ul><li>Part Number: TH1H</li><li>Output: 60W</li><li>Length: 308mm</li><li>Mounted Height: 96mm</li><li>Tube Diameter: 60mm</li><li>Weight: 0.30kg</li></ul><p>Image shown is 3 foot model</p>,0,0
8472,TH3H + 13AP + F-3,*** THERMOTUBE TH3H TUBULAR HEATER 3 FOOT LONG 135 WATT WITH FITTED PLUG & 3A FUSE ***,2016-01-19T06:56:31.000Z,245,869,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>3 Foot Thermotube Tubular Heater&nbsp;</p>,<h1>Thermotube TH3H Tubular Heater 3 Foot Long 135 Watt</h1><p align=justify>Designed with safety in mind and built in the UK the Thermotube TH3H tubular heater is a versatile heater that is used as a heat source for frost protection and to prevent condensation.</p><p align=justify>The TH3H can be used in a variety of environments: to provide greenhouse heating to heat an airing cupboard where there is no longer a hot water cylinder to stop condensation building on windows and walls.</p><div><h2><strong>Thermotube TH3H Specifications</strong></h2><div id=specs><div class=w-tabs layout_accordion with_icon><div class=w-tabs-h><div class=w-tabs-section active><div class=w-tabs-section-title><ul><li>3ft 180W Thermotube Heater</li><li>Part Number: TH3H</li><li>Output: 180W</li><li>Length: 923mm</li><li>Mounted Height: 96mm</li><li>Tube Diameter: 60mm</li><li>Weight: 0.55kg&nbsp;</li><li>Available from Electraders.</li></ul></div></div></div></div></div></div>,0,0
8474,COMPLIMENTS,Please receive enclosed with our compliments,2016-01-19T23:38:59.000Z,284,296,1,false,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8473,TH4H + 13AP + F-3,*** THERMOTUBE TH4H TUBULAR HEATER 4 FOOT LONG 180 WATT WITH FITTED PLUG & 3A FUSE ***,2016-01-19T07:00:04.000Z,245,869,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,6,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>Thermotube</p>,<p>Thermotube</p>,0,0
8476,J701/TB x 10,10 X ASHLEY J701 ADAPTABLE JUNCTION BOXES,2016-01-24T16:14:54.000Z,167,276,1,true,false,LIVE,UPC,B005IMYE6G,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8475,G3514/CM,Deta G3514/CM Grid Switch 20 Amp Double Pole marked 'Coffee Maker' (White),2016-01-20T09:11:31.000Z,94,891,1,false,true,LIVE,UPC,NULL,SPECIAL,SPECIAL,1,Sales popup message,Warehouse popup message,T20,35,60,40,30,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,9,10
8477,SKU FOR DELETION,SKU FOR DELETION,2016-01-25T11:45:30.000Z,83,394,1,false,true,ARCHIVED,UPC,NULL,NULL,,5,Sales popup message,Warehouse popup message,T20,190,174,115,32,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8478,NBS21UG,BG Nexus NBS21UG Switched Socket 1 Gang & USB (Brushed Steel / Grey Insert),2016-02-02T08:24:49.000Z,83,890,1,false,true,ARCHIVED,UPC,B01BDZ2M1K,5050765117319,5050765117319,2,Sales popup message,Warehouse popup message,T20,185,180,120,40,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>Brushed Steel Single Switch Socket with USB Charging Ports from British General (BG)</p>,<h2>BG Nexus NBS21UG Switched Socket 1 Gang &amp; USB</h2><ul><li>Brushed steel finish</li><li>Single switched socket with USB charging port</li><li>2.1A 5V output</li><li>Fits standard UK back box</li><li>Grey Inserts</li></ul><p>The BG NBS21UG &nbsp;from British General is part of the BG Nexus Metal range.</p><p>The BG Nexus Metal NBS21UG is asingle switched socket with USB socket finished in brushed steel.</p><p>BG Nexus Metal sockets have a modern slim profile and have a lightly lacquered surface to reduce fingerprint marks.</p><p>The BG Nexus Metal switches and socket all come with colour coded screws and a full grid system to match</p>,10,5
8480,NPC21UW,BG Nexus NPC21UW Switched Socket 1 Gang & USB (Polished Chrome / white Insert),2016-02-03T11:34:52.000Z,83,890,1,false,true,LIVE,UPC,B01BLL6OHO,5050765117333,5050765117333,1,Sales popup message,Warehouse popup message,T20,185,180,120,40,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>Polished Chrome Single switched socket with USB charging port</p>,<h1><span style=font-size: 2em;>BG Nexus NPC21UW Switched Socket 1 Gang &amp; USB (Polished Chrome / white Insert)</span></h1><ul><li>Polished Chrome Finish</li><li>Single switched socket with USB charging port</li><li>2.1A 5V output</li><li>Fits standard UK back box</li><li>White Insert</li></ul><p>The BG NPC21UW &nbsp;from British General is part of the BG Nexus Metal range.</p><p>The BG Nexus Metal NPC21UW is asingle switched socket with USB socket finished in Polished Chrome.</p><p>BG Nexus Metal sockets have a modern slim profile and have a lightly lacquered surface to reduce fingerprint marks.</p><p>The BG Nexus Metal switches and socket all come with colour coded screws and a full grid system to match</p>,10,5
